UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8358,L55188,M,300.7,310.7,1552,40.8,19,0,0,0,0,0,0
9507,L57140,H,298,307.7,1518,37.4,53,0,0,0,0,0,0
9059,L56845,L,298.6,310.3,1556,52.3,62,0,0,0,0,0,0
1025,M16610,L,298.5,308,1536,38.8,150,0,0,0,0,0,0
5591,M22402,L,300.3,308.9,1691,27.9,10,0,0,0,0,0,0
6994,M21009,L,298.7,309.4,1413,47.2,47,0,0,0,0,0,0
4580,M16332,M,304.5,313.3,1474,50.1,117,0,0,0,0,0,0
285,L49879,L,299.2,307.3,1391,36.7,100,0,0,0,0,0,0
2008,L50854,L,298.7,311.2,1516,37.4,61,0,0,0,0,0,0
6267,H37294,M,302.7,310.7,1738,30.3,11,0,0,0,0,0,0
422,M15570,M,298.5,307.6,1576,47.3,136,0,0,0,0,0,0
689,L48968,L,297.2,307.8,1797,35.9,185,0,0,0,0,0,0
5390,L48828,L,303.6,307,1567,31.5,191,0,0,0,0,0,0
9118,L57110,L,297.4,308.6,2021,22,74,0,0,0,0,0,0
3316,M18424,L,300.3,309.3,1890,24.7,87,0,0,0,0,0,0
8076,M24572,L,297.4,312.9,1329,60.8,49,0,0,0,0,0,0
1,M24541,M,298.5,307.1,1401,52.1,56,0,0,0,0,0,0
4497,L52808,L,304,313.2,1873,40.4,57,0,0,0,0,0,0
8319,L52997,L,300.3,311.9,1385,64.7,56,0,0,0,0,0,0
9875,M24552,L,298.1,311.1,1466,44,70,0,0,0,0,0,0
5176,L53713,L,299.4,309.6,1650,37.7,183,0,0,0,0,0,0
8729,L48290,L,302.8,311.1,1771,36.4,80,0,0,0,0,0,0
157,L47258,L,298.1,308.3,1662,35.8,66,0,0,0,0,0,0
4712,L51876,L,304.1,313,1400,52.1,76,0,0,0,0,0,0
7647,L57159,L,298.1,309.5,1442,63,20,0,0,0,0,0,0
3862,L49257,L,302.4,309,1778,8.6,178,0,0,0,0,0,0
5334,L54885,L,303.7,310.6,1589,40.5,84,0,0,0,0,0,0
9318,M23684,L,297.9,307.4,1392,45.8,72,0,0,0,0,0,0
2660,L54903,L,300.5,308,1594,25.4,48,0,0,0,0,0,0
6723,H31814,L,300.8,309.4,1336,65.3,164,0,0,0,0,0,0
7427,L47677,L,298.7,309,1954,22.3,131,0,0,0,0,0,0
3339,L54930,L,301,311.7,1522,23.3,70,0,0,0,0,0,0
7170,M18524,M,301.1,311.3,1731,21.6,64,0,0,0,0,0,0
968,M15570,L,297.8,307.6,1492,28.1,50,0,0,0,0,0,0
4735,L53188,L,301.9,311,1323,52,15,0,0,0,0,0,0
3370,L52109,L,303.7,306,1512,41.5,171,0,0,0,0,0,0
2169,L53601,L,301.9,309.4,1487,41,127,0,0,0,0,0,0
8526,L54776,M,301.8,310.6,1774,45.5,47,0,0,0,0,0,0
5347,L51974,L,303.4,313.4,1375,46.9,139,0,0,0,0,0,0
4711,M22344,L,301.4,311.1,1543,24.2,48,0,0,0,0,0,1
4685,L52904,L,301.5,312,2154,55.2,46,0,0,0,0,0,0
8672,L56205,L,302.3,310.6,1526,50.7,129,0,0,0,0,0,0
9164,L50747,L,300.3,309.2,1354,48.2,66,0,0,0,0,0,0
1581,L48226,L,298.8,310.5,1440,44.9,108,0,0,0,0,0,0
5565,L51787,L,303.6,306.6,1828,59.4,47,0,0,0,0,0,0
1644,M17683,L,302.4,309.7,1432,37.3,142,0,0,0,0,0,0
5658,L48700,L,299.1,310.4,1390,62.3,51,0,0,0,0,0,0
7899,M19812,L,302.3,311,1508,48.6,129,0,0,0,0,0,0
762,L54188,L,300.5,310.7,1426,36.9,117,0,0,0,0,0,0
5390,M20031,L,303.6,310.8,1831,38.8,57,0,0,0,0,0,0
1,M15120,M,298.8,307.9,1459,50.5,172,0,0,0,0,0,0
4464,L54584,L,300.8,311.1,1478,32.1,179,0,0,0,0,0,0
8799,L51229,L,300.5,310.2,1620,33.1,145,0,0,0,0,0,0
1726,M17432,L,302.5,310.1,1466,24.3,101,0,0,0,0,0,0
3721,L55348,L,302.6,311.2,1565,41,149,0,0,0,0,0,0
7536,L48409,L,298.9,309.2,1383,36.6,62,0,0,0,0,0,0
7966,L48345,L,299.1,309.4,1444,63.1,217,0,0,0,0,0,0
4570,L52336,L,304,313,1679,28.1,65,0,0,0,0,0,0
3580,L49596,M,302.7,309.5,1455,18.4,53,0,0,0,0,0,0
7094,L48849,M,298.9,309.8,1892,18.4,161,0,0,0,0,0,0
8420,L51406,L,297.9,307.4,1421,39.1,66,0,0,0,0,0,0
2616,M18638,M,302.6,311.1,1523,39.8,85,0,0,0,0,0,0
3072,L51778,M,300.5,310.3,1456,53.5,43,0,0,0,0,0,0
2518,L47898,L,298,307.6,1411,38.3,45,0,0,0,0,0,0
4727,M22079,M,301.5,310.9,1489,46.3,154,0,0,0,0,0,0
4289,M20553,L,304.3,311.4,1449,58.5,35,0,0,0,0,0,0
2571,L53835,L,300.8,309.3,1663,25.8,61,0,0,0,0,0,0
4007,L53748,M,300.9,310.6,1336,31.9,36,0,0,0,0,0,0
6491,L52605,M,302.6,312.6,1809,18.2,48,0,0,0,0,0,0
862,H29870,M,298.3,307.2,1360,64,84,0,0,0,0,0,0
1505,L50240,L,298.2,308.4,2886,10.5,37,0,0,0,0,0,0
5047,L50923,L,300.2,309.3,1403,66.6,90,0,0,0,0,0,0
1141,L49196,L,295.8,307.8,1443,43.2,175,0,0,0,0,0,0
7521,L54716,L,300.4,309.3,1523,44.4,145,0,0,0,0,0,0
2121,L51260,L,300.7,308.1,1571,12.1,47,0,0,0,0,0,0
1879,L54873,M,301.2,310.7,1467,45.8,78,0,0,0,0,0,0
5650,L53590,L,301.3,311.2,1499,39.1,99,0,0,0,0,0,0
3514,L52866,L,302.5,311.6,1461,49,198,0,0,0,0,0,0
31,L47660,L,296.5,308,1886,33.3,144,0,0,0,0,0,0
7262,M19495,L,303.6,307.2,1511,26.1,39,0,0,0,0,0,0
6865,H33847,M,298.6,311.3,1717,33.4,47,0,0,0,0,0,0
3883,L51780,M,304,312.7,1431,45.9,110,0,0,0,0,0,0
8382,L56425,M,298.4,307.7,1335,46.7,80,0,0,0,0,0,0
9046,L55361,M,298.6,309.1,2114,17.2,56,0,0,0,0,0,0
7510,M18656,M,298.9,309.5,2227,26.5,73,0,0,0,0,0,0
193,H29874,L,298.3,308.6,1478,50.2,59,0,0,0,0,0,0
8699,M24572,L,298.5,308.1,1423,58.9,27,0,0,0,0,0,0
9050,L51669,L,300.9,311,1576,36.8,139,0,0,0,0,0,0
8708,L47790,L,298.7,307.8,1508,34.7,69,0,0,0,0,0,0
6054,M22827,L,301.9,309.2,1682,43.6,195,0,0,0,0,0,0
4312,L47296,L,302.2,310.7,1536,50.9,50,0,0,0,0,0,0
773,L48130,L,298.7,306.3,1484,21.1,50,0,0,0,0,0,0
6477,L53593,L,299.3,310.3,1484,33.9,53,0,0,0,0,0,0
5021,L55061,L,300.5,310.9,1646,43.9,81,0,0,0,0,0,0
7027,M15360,H,298.6,308.5,1634,54.2,42,0,0,0,0,0,0
4136,L47186,L,298.1,308.3,1324,62.8,90,0,0,0,0,0,0
7332,L54715,L,300.7,310.4,1414,44.1,43,0,0,0,0,0,0
7847,M23501,L,297,309.6,1344,46.5,115,0,0,0,0,0,0
4031,M22531,L,300.3,310.5,2465,24.6,83,0,0,0,0,0,0
7761,H38831,L,298.1,310.4,1518,34.5,76,0,0,0,0,0,0
4465,L52465,L,298.9,309.8,1466,35.8,163,0,0,0,0,0,0
3875,L48684,L,297.9,307.9,1442,35.3,83,0,0,0,0,0,0
3579,L47786,M,302.8,309,1471,40.7,89,0,0,0,0,0,0
754,L48392,L,299.1,307.5,1505,20,62,0,0,0,0,0,0
4801,L53857,M,302.7,311.1,1829,12,66,0,0,0,0,0,0
9309,L55181,M,298.2,308.8,1391,25.6,72,0,0,0,0,0,0
6412,M21259,L,303,311.9,1692,42.1,166,0,0,0,0,0,0
3460,L47321,L,299.3,309,1370,55,158,0,0,0,0,0,0
7933,L55277,L,299.2,310.7,1444,55.3,45,0,0,0,0,0,0
9340,H38867,M,299,309,1709,31.9,65,0,0,0,0,0,0
3173,L51537,L,302.9,310.5,1966,18.2,93,0,0,0,0,0,0
1,L47677,L,295.8,308,1508,45.4,41,0,0,0,0,0,0
1989,L49037,M,298.8,307.6,1616,37.1,121,0,0,0,1,0,0
284,L56205,M,297.3,307.2,1458,48,60,0,0,0,0,0,0
5359,M20829,L,302.3,310.7,1472,67.5,195,1,0,0,0,0,0
5582,H37134,L,301.8,311,1282,47.8,22,0,0,0,0,0,0
6080,L54827,L,300.8,311.1,1380,63.8,122,0,0,0,0,0,1
3269,L54779,L,300.8,311.8,1583,32.6,179,0,0,0,0,0,0
965,L49988,L,301.8,310.7,1356,48.2,185,0,0,0,0,0,0
2610,L54222,L,300.3,311,1431,52.3,175,0,0,0,0,0,0
2691,M22411,M,302.5,310.8,1904,55.7,62,0,0,0,0,0,0
5967,L54361,M,302.6,311.3,1730,29.6,172,0,0,0,0,0,0
9110,L49205,L,297.8,307.2,1773,32.2,31,0,0,0,0,0,0
67,L47585,L,297.7,307.6,1404,52.9,213,0,0,0,0,0,0
1335,H38064,M,299.3,308.2,1402,46,178,0,0,0,0,0,0
2001,L50696,L,302.5,310.7,1496,25.8,164,0,0,0,0,0,0
1,L48045,M,296.7,306.5,1453,50.3,37,0,0,0,0,0,0
652,M16424,L,298.6,307.9,1585,27.7,49,0,0,0,0,0,0
7414,M16346,M,299.5,310.3,1445,59.2,27,0,0,0,0,0,0
4428,M22996,L,302.9,311.1,1605,35.9,110,0,0,0,0,0,0
3527,L51789,M,297.5,309.3,1414,45.5,153,0,0,0,0,0,0
6814,L54715,L,300.9,310.9,1608,22.2,196,0,0,0,0,0,0
1522,L50740,L,301.6,310.6,1398,53.9,196,0,0,0,0,0,0
3557,M21521,L,304,311.6,1551,41.2,24,0,0,0,0,0,0
1659,M15782,L,298.8,305.9,1478,47.5,190,0,0,0,0,0,1
2343,L50095,M,297.7,309.2,1479,46.7,61,0,0,0,0,0,0
4577,M20257,L,304.4,312.8,1872,24.3,174,0,0,0,0,0,0
8142,L57001,L,298.8,310.2,2013,36.5,178,0,0,0,0,0,0
8727,M23505,L,298.5,309.4,1419,61.4,145,0,0,0,0,0,0
5298,L51565,L,302.8,311.2,1736,32.1,72,0,0,0,0,0,0
2170,L55842,M,297.4,307.7,1379,61.1,150,0,0,0,0,0,0
3747,L54397,L,301,310.4,1675,28.5,201,0,0,0,0,0,0
6991,L55969,L,300.9,309.7,1400,62.5,47,0,0,0,0,0,0
1000,L51252,L,298.6,307.7,1469,46.2,25,0,0,0,0,0,0
3269,M22419,L,301.2,310.2,1459,37,103,0,0,0,0,0,0
8391,L56609,M,298.2,307.8,1459,55.1,112,0,0,0,0,0,0
9261,M24465,L,298.7,308.3,1428,57.1,29,0,0,0,0,0,0
7526,L48403,L,297.4,308.2,1390,44.1,134,0,0,0,0,0,0
1288,M16911,L,299.5,310.7,1487,47.2,23,0,0,0,0,0,0
8506,H38969,L,298.5,310.8,1672,43.7,199,0,0,0,0,0,0
4006,M21397,L,300.6,309.4,1610,35,47,0,0,0,0,0,0
3163,L49708,M,302.3,309.8,1391,26,62,0,0,0,0,0,0
5766,H30038,H,303.3,313.1,1852,43,139,0,0,0,0,0,0
2690,M17788,M,300.8,311.7,1527,45.9,116,0,0,0,0,0,0
7617,L56089,L,298,309.1,1404,38.1,74,0,0,0,0,0,0
7148,M22584,L,300.7,310.7,1731,19.7,70,0,0,0,0,0,0
3254,H30162,L,297.9,308,1624,32.6,35,0,0,0,0,0,0
3540,L51248,M,301.8,311.7,1563,29.2,79,0,0,0,0,0,0
9498,M23516,L,299.4,306.3,1560,36.3,112,0,0,0,0,0,0
4590,H29885,L,296.6,308.3,1575,48.6,168,0,0,0,0,0,0
3112,L51647,L,300.6,310.7,1535,28.5,97,0,0,0,0,0,0
8301,M23501,L,299.8,308.1,2296,18.2,13,0,0,0,0,0,0
8829,L55978,L,297.9,310,2288,31.7,46,0,0,0,0,0,0
90,L47905,L,297.5,307.6,1651,51.8,83,0,0,0,0,0,0
8672,L50265,L,298,308.5,1341,68.1,197,0,0,0,0,0,0
743,L47273,L,298.8,311.1,1363,42.9,45,0,0,0,0,0,0
7175,M22344,L,302.4,310.2,1894,12.1,47,0,0,0,0,0,0
1497,M16752,M,298,307.6,1479,39.3,101,0,0,0,1,0,0
2022,M17554,L,299,309.1,1697,35.9,82,0,0,0,0,0,0
8595,L55076,M,300.2,311.5,1507,56.5,71,0,0,0,0,0,0
2029,L51267,M,301,309.3,1329,47.3,51,0,0,0,0,0,0
8454,M19741,L,302.8,311.3,2021,39.2,47,0,0,0,0,0,0
3754,L55352,L,300.8,310.9,2697,12.5,63,0,0,0,0,0,0
2771,M18981,L,300.7,310.6,1728,28.4,69,0,0,0,0,0,0
3174,L50936,L,299.3,309.2,1590,46.3,72,0,0,0,0,0,0
3010,M23035,L,300.7,311,1589,28.3,4,0,0,0,0,0,0
7289,H31451,L,298.4,309,1367,44.4,38,0,0,0,0,0,0
1813,L53364,L,302.6,309.3,1670,33.5,125,0,0,0,0,0,0
3812,L54132,L,302.9,311.7,1779,36.3,72,0,0,0,0,0,0
7993,M17893,M,300.3,310.9,1559,33.2,73,0,0,0,0,0,0
150,H29764,L,298.9,310.8,1465,40.2,34,0,0,0,0,0,0
6786,L54895,L,300.1,310.4,1704,23.2,100,0,0,0,0,0,0
858,H29909,L,298.6,308.4,1422,45.9,38,0,0,0,0,0,0
7487,M24445,L,299.9,310.9,1331,47.3,214,0,0,0,0,0,0
8679,M21452,L,297.7,308.8,1502,44.6,88,0,0,0,0,0,0
7840,M20616,L,303.7,312.5,1460,33.3,69,0,0,0,0,0,0
4173,L51648,L,301.3,309.6,1469,49.4,47,0,0,1,0,0,0
809,L50765,M,300.5,309.1,2022,19.3,72,0,0,0,0,0,0
8056,M22669,L,301,310.5,1612,29.4,69,0,0,0,0,0,0
7649,H34496,L,302.4,312.6,1515,40.6,153,0,0,0,0,0,0
9557,M24781,H,299,309.6,1445,61.1,115,0,0,0,0,0,0
7538,L47422,L,297.1,307.1,1701,51.7,46,0,0,0,0,0,0
7710,M24631,L,298.8,309.4,1318,63.1,133,0,0,0,0,0,0
5692,L53246,L,303.4,312.9,1523,23.3,53,0,0,0,0,0,0
8414,M20650,L,300.2,310.9,1970,29.9,78,0,0,0,0,0,0
6721,L54915,L,300.8,311.2,1384,48.1,210,0,0,0,0,0,0
3185,L47501,H,302.9,311,1378,46.7,154,0,0,0,0,0,0
4564,M22040,L,302.4,311.8,1781,31.8,196,0,0,0,0,0,0
4832,L47885,L,300.8,308.9,1696,40.3,16,0,0,0,0,0,0
6951,L49083,L,300.8,309,1475,38,30,0,0,0,0,0,0
617,M16854,L,297.1,307.2,1389,36.1,39,0,0,0,0,0,0
2665,L51211,L,301.4,309.1,1624,30.3,82,0,0,0,0,0,0
9906,M24541,L,298,310.8,1329,61.7,52,0,0,0,0,0,0
4403,M22072,L,301.7,311.5,1356,37.9,155,0,0,0,0,0,0
3238,L54769,L,299.8,310.1,1633,24.7,83,0,0,0,0,0,0
6951,L53848,M,300.7,311.5,1393,43.7,154,0,0,0,0,0,0
3586,L50683,L,300.7,310.4,1958,17,41,0,0,0,0,0,0
1119,M15896,L,299.4,307.8,1496,30.7,75,0,0,0,0,0,0
7935,H36889,L,301.3,310.7,1630,35.6,69,0,0,0,0,0,0
3430,L49912,L,300.2,309.7,1357,49.5,84,0,0,0,0,0,0
2785,L49870,L,298.7,310.2,1539,31.8,68,0,0,0,0,0,0
3018,L51251,M,302.7,311.7,1434,32.2,140,0,0,0,0,0,0
1422,H32628,L,300.6,311,1607,53.2,131,0,0,0,0,0,0
2872,M21552,L,302.3,310.2,1352,51,44,0,0,0,0,0,0
6112,L54920,L,301.3,311.1,1378,31.4,86,0,0,0,0,0,0
5629,L54763,M,300,310.9,1431,43.4,108,0,0,0,0,0,0
601,L47834,L,301.5,307.4,1381,64.7,51,0,0,0,0,0,0
5307,L54868,L,304.2,311.4,1684,37.5,154,0,0,0,0,0,0
857,L49624,L,301.6,309.6,1455,45.6,118,0,0,0,0,0,0
5609,M22467,L,301.1,310.4,1626,25.1,84,0,0,0,0,0,0
1545,L50696,M,302.2,310.7,1458,52,92,0,0,0,0,0,0
7805,L52652,L,299.9,309.2,1436,41.1,31,0,0,0,0,0,0
3801,M19928,L,302.2,311.8,1588,34,160,0,0,0,0,0,0
341,L48013,M,300.9,308.5,1829,18.3,33,0,0,0,0,0,0
198,M15199,L,297.7,307.4,1438,58.2,10,0,0,0,0,0,0
1948,H31770,H,300.9,309.1,1385,35,207,0,0,0,0,0,0
3795,H34347,L,301.1,309.9,1477,44.8,23,0,0,0,0,0,0
8293,L51643,L,299.3,310.6,1314,48.3,43,0,0,0,0,0,0
1764,M16591,L,302.1,308.1,1470,21.2,138,0,0,0,0,0,0
1805,M18731,L,300.4,311.1,1533,38.9,39,0,0,0,0,0,0
4214,M22570,L,303.6,311.3,1882,16.2,28,0,0,0,0,0,0
924,L50913,M,298,310.4,1962,23.3,124,0,0,0,0,0,0
2244,M15341,M,298.4,308.2,1690,32.6,63,0,0,0,0,0,0
4093,L51772,M,301.6,309.4,1379,51.6,157,0,0,0,0,0,0
9571,L56894,L,299,311.1,1571,48.4,33,0,0,0,0,0,0
3906,L53732,L,302.5,309.9,1466,44.8,222,0,0,0,0,0,0
7584,M22419,L,300.6,310.4,1569,37.6,54,0,0,0,0,0,0
6692,L55211,L,300,310.6,1546,42.4,55,0,0,0,0,0,0
4666,L55027,M,301.3,309.2,1773,49.3,43,0,0,0,0,0,0
5616,M20732,L,303.4,312.7,2180,28.3,69,0,0,0,0,0,0
8133,M15856,M,297.6,307.9,1506,23,76,0,0,0,0,0,0
1,L47885,L,298.4,308.3,1557,45.7,121,0,0,0,0,0,0
2061,L49515,L,298.6,309.6,1408,46.3,13,0,0,0,0,0,0
8962,L56865,L,297.4,308.3,1369,61.4,64,0,0,0,0,0,0
4928,L51757,L,302.8,311.2,1454,35.4,223,0,0,0,0,0,0
7167,L50785,L,300.1,310.4,1618,41.3,33,0,0,0,0,0,0
7455,H37206,L,300.7,310.5,1704,45.7,148,0,0,0,0,0,0
1985,L50940,L,298.4,310.8,1743,26.9,46,0,0,0,0,0,0
8115,M20505,M,300.7,311.5,1469,62.3,143,0,0,0,0,0,0
6936,L50882,L,298,310.6,1589,46,93,0,0,0,0,0,0
1656,L51281,L,302.5,311,1336,64,69,1,0,1,0,0,0
7179,M24584,M,300.6,309.4,1500,21.3,194,0,0,0,0,0,0
1574,L47441,L,299.4,308.9,2886,14.6,187,0,0,0,0,0,0
4186,H33529,L,303,310.1,1612,27.5,201,0,0,0,0,0,0
7479,M20497,M,298.4,312,1401,42.1,75,0,0,0,0,0,0
1109,H30639,L,297.5,307.2,2741,33.5,45,0,0,0,0,0,0
6771,L54954,M,300.8,311.5,1958,25.1,62,0,0,0,0,0,0
7312,L48960,L,298.7,307.7,1351,41.2,79,0,0,0,0,0,0
7637,L55220,L,300.9,311,1424,70.4,79,0,0,0,0,0,0
2395,M14879,L,299,310.1,1760,38.8,58,0,0,1,0,0,0
112,L47642,L,298.9,308.7,1450,38,90,0,0,0,0,0,0
2615,M19492,L,302.9,311,1273,50.2,201,1,0,1,0,0,0
171,L47663,L,298.9,307.9,1836,35.3,30,0,0,0,0,0,0
4205,L50289,L,298.7,309.7,1749,21.6,29,0,0,0,0,0,0
4526,M22966,L,303,311.2,1489,55.2,102,0,0,0,0,0,0
3428,L50731,M,302.3,307.8,1886,27.1,139,0,0,0,0,0,0
7989,L49870,L,302,309.2,1333,49.1,34,0,0,0,0,0,0
1020,H31966,L,302.5,308.3,1453,56.5,26,0,0,0,0,0,0
5474,M19400,L,303.7,312.5,1413,30.7,55,0,0,0,0,0,0
4820,M20772,L,304.2,311,1698,47.7,52,0,0,0,0,0,0
2674,L50228,L,300.3,309.3,1570,36.9,69,0,0,0,0,0,0
9163,M23585,L,297.6,309.3,1388,40.7,226,0,0,0,0,0,0
199,L47506,M,299.1,308.5,1475,48.9,129,0,0,0,0,0,0
3659,M21687,L,301.7,310.7,1920,19.2,91,0,0,0,0,0,0
94,L48440,L,298.2,308.2,1494,38.3,144,0,0,0,0,0,0
1757,L47551,L,298.8,307.3,1310,55.6,60,0,0,0,0,0,0
3030,L49720,L,300.7,309.5,1497,49.4,194,0,0,0,0,0,0
9068,L56098,L,297.6,307.8,1402,38.8,188,0,0,0,0,0,0
6754,M17227,L,302.6,309.1,1548,55,58,0,0,0,0,0,0
4055,L50232,L,296,307.8,2098,26.9,69,0,0,0,0,0,0
2842,L51493,L,298.6,309.6,1311,61.8,44,1,0,1,0,0,0
4783,M16772,M,303.3,307.9,1684,28.8,66,0,0,0,0,0,0
4110,M18424,L,302.8,309.2,1441,30.7,194,1,0,0,0,0,0
2878,L53709,L,301.6,312,1406,59.6,144,1,0,0,1,0,0
3340,L55032,L,302.8,310.9,1362,44.9,146,0,0,0,0,0,0
8192,L51766,L,297.3,308.5,1567,40.3,95,0,0,0,0,0,0
2154,L49716,L,298.5,309.7,1595,41.1,94,0,0,0,0,0,0
8757,L56862,L,299.1,308.3,1378,58.3,146,0,0,0,0,0,0
3806,L50708,M,298.9,309.3,1381,61.5,36,0,0,0,0,0,0
2708,L49241,L,298.9,309.2,1567,40.7,209,0,0,0,0,0,0
1,L47296,L,296.6,308.7,1463,63.4,64,0,0,0,0,0,0
201,L47506,L,298.2,306.1,1472,40.4,135,0,0,0,0,0,0
4443,H37486,L,300.6,311.9,1642,40.2,53,0,0,0,0,0,0
1626,H32949,M,301.1,310.2,1464,43.4,131,0,0,0,0,0,0
397,L55777,M,298.1,308.2,1368,48.7,100,0,0,0,0,0,0
723,L47898,L,299,309.3,1415,34.8,200,0,0,0,0,0,0
186,H29783,H,295.7,308.7,1481,24.1,111,0,0,0,0,0,0
9373,H37799,L,297.8,309.1,1411,38.2,61,0,0,0,0,0,0
8447,L50902,M,299.6,309.2,1744,19.4,80,0,0,0,0,0,0
2926,L53936,L,302.6,311.8,1528,40.2,1,0,0,0,0,0,0
915,H37799,L,297.7,308.3,1350,50.1,210,0,0,0,0,0,0
351,L47314,L,297.4,307.9,1305,64.8,194,0,0,0,0,0,0
1372,H31814,L,302.2,309.2,1580,32.4,203,0,0,0,0,0,0
4387,M20650,L,303.6,311.8,1498,34.9,59,0,0,0,0,0,0
3885,M18795,L,300.6,310.2,1812,31,143,0,0,0,0,0,0
1676,H31814,L,302.6,305.7,1629,35.4,140,0,0,0,0,0,0
213,M16628,M,295.3,307.8,1391,32.4,133,0,0,0,0,0,0
6646,L53660,L,301.4,309.3,1601,47.3,66,0,0,0,0,0,0
2444,L50922,L,302.9,310.6,1729,26.1,183,0,0,0,0,0,0
4096,M21259,M,300.7,311,1685,45.6,142,0,0,0,0,0,0
1390,L47905,L,296.8,307.7,2693,24.5,74,0,0,0,0,0,0
8470,L48922,L,298.6,308,1319,67.7,141,0,0,0,0,0,0
231,M24580,M,297.9,308.1,1480,45.2,84,0,0,0,0,0,0
3704,L53850,L,302.7,311.9,1501,49.3,191,0,0,0,0,0,0
2387,L47762,L,298,307.8,1528,25.1,46,0,0,0,0,0,0
9382,L57137,L,297.7,309.5,1603,36.1,61,0,0,0,0,0,0
3072,M15057,L,297.3,309.8,1377,39.9,44,0,0,0,0,0,0
4547,L47186,L,299.1,309.1,1296,52.1,174,0,0,0,0,0,0
8011,L51537,L,299,309.6,1899,20.9,91,0,0,0,0,0,0
3258,L51218,L,301.1,311.2,1547,35.5,83,0,0,0,0,0,0
5294,L55348,L,302.3,311.5,1520,63.8,83,0,0,0,0,0,0
1628,L53615,M,300.6,309.5,1337,55.6,72,0,0,0,0,0,0
2845,H33317,L,300.5,311.3,1339,48.7,206,0,0,0,0,0,0
8891,M24781,H,298.7,309.3,1432,38.3,100,0,0,0,1,0,0
5371,L53850,L,303.7,311.9,1351,35.7,51,0,0,0,0,0,0
7091,L53838,L,300.8,309.4,1654,34.8,92,0,0,0,0,0,0
3171,L50778,L,300.3,309.7,1629,36.4,151,0,0,0,0,0,0
4383,L52638,L,301.6,310.6,1676,31,185,0,0,0,0,0,0
8354,M22680,L,300.6,311.9,1635,37.9,156,0,0,0,0,0,0
1780,L50511,L,302,309.5,1526,20.2,141,0,0,0,0,0,0
9489,L56893,L,297.4,308.8,1849,17.9,65,0,0,0,0,0,0
2923,L48916,L,298.8,310.8,1553,48.8,79,0,0,0,0,0,0
4317,L48139,L,302.4,308.1,1664,59.8,148,0,0,0,0,0,0
6688,L55032,L,301.5,311.3,1494,38,178,0,0,0,0,0,0
1183,M18584,L,298.1,309.4,1537,43.2,82,0,0,0,0,0,0
1,H29500,M,299.1,307.9,1557,31.8,54,0,0,0,0,0,0
4707,M22284,L,303.1,311.5,1748,29.1,60,0,0,0,0,0,0
7565,L48440,L,299.8,308.8,1245,46.6,63,0,0,0,0,0,0
7175,M21491,L,301,310.4,1446,49.4,155,0,0,0,0,0,0
9070,L56594,L,298.7,308.4,1987,17.9,73,0,0,0,0,0,0
6256,L53849,L,300.6,312.9,1407,49.1,42,0,0,0,0,0,0
606,M23329,H,297.9,309.7,1728,20.8,64,0,0,0,0,0,0
7129,M15790,M,299.2,310.2,1554,28.1,75,0,0,0,0,0,0
990,L47642,L,296.6,307.3,1488,47,74,0,0,0,0,0,0
8876,M24580,L,297.8,307.8,1383,58.4,92,0,0,0,0,0,0
1,L47304,M,297.4,308,1443,33.2,154,0,0,0,0,0,0
5892,L54619,L,300.3,310.2,2015,51.5,59,0,0,0,0,0,0
6928,L49195,L,298,308,1350,70.1,65,0,0,0,0,0,0
7807,L55729,L,299,311.5,1483,37.9,41,0,0,0,0,0,0
1408,L47586,M,298.9,309.2,1415,42.1,96,0,0,1,0,0,0
2364,M17432,L,302.6,308.9,1376,32.1,46,0,0,0,0,0,0
8062,L54663,L,300.5,311,1724,28.9,56,0,0,0,0,0,0
2192,L54769,L,300,311.4,1676,30.1,205,0,0,0,0,0,0
4839,L54530,L,300.8,312.6,1369,47.7,61,0,0,0,0,0,0
4307,L49165,M,298.1,311.2,1591,58.6,110,0,0,0,0,0,0
1833,L47341,L,299,309.1,1641,34.3,70,0,0,0,0,0,0
6225,L51956,M,301.5,311.5,1433,50.5,142,0,0,0,0,0,0
7226,M22212,L,300.9,310.2,1428,54.7,187,0,0,0,0,0,0
4776,L48945,L,303.2,308.3,1838,21,178,0,0,0,0,0,0
4400,L51784,M,299,309.7,1433,39,57,0,0,0,0,0,0
8277,L56843,L,298.2,310.2,1259,64,161,0,0,0,0,0,0
7904,M20505,L,303.2,311.5,1657,17.3,151,0,0,0,0,0,0
8834,L47520,L,298.5,308,1369,65.6,213,1,0,0,1,1,0
2769,M18586,L,300.5,310.7,2673,35.8,39,0,0,0,0,0,0
9063,L57121,M,298.5,308.6,1413,45.1,114,0,0,0,0,0,0
8273,L55364,L,302.2,311.8,1669,36.3,197,0,0,0,0,0,0
7568,L47501,L,296.7,307.7,1453,59.1,31,0,0,0,0,0,0
6317,L53850,L,300.7,310.9,1460,36.9,149,0,0,0,0,0,0
5270,L51561,L,298.9,310.5,1403,46.6,21,0,0,0,0,0,0
9132,L57130,L,297.5,308.3,1478,26.9,183,0,0,0,0,0,0
2149,L48140,L,298.8,309.3,1729,30.3,89,0,0,0,0,0,0
3141,M19276,L,302.8,311.2,1611,46.5,173,0,0,0,0,0,0
6179,L53887,L,300.7,309.6,1583,34.3,60,0,0,0,0,0,0
